date,temp_max,temp_min,temp_mean,precipitation,wind_speed,humidity,cloud_cover,rain_probability,sunshine_duration,uv_index,city
2024-05-21,32.3,25.4,27.9,34.2,10.1,85,96,100.0,32320.16,7.0,Ho Chi Minh City
2024-05-22,33.4,25.8,29.0,7.1,13.8,82,86,100.0,40666.83,7.0,Ho Chi Minh City
2024-05-23,32.4,26.5,29.0,9.1,15.2,85,98,100.0,39600.0,7.0,Ho Chi Minh City
2024-05-24,34.2,26.8,30.0,0.6,15.5,79,94,100.0,41548.63,7.0,Ho Chi Minh City
2024-05-25,33.7,27.2,30.3,0.6,14.8,78,94,100.0,43200.0,7.0,Ho Chi Minh City
2024-05-26,33.7,26.3,29.3,2.0,14.1,82,90,100.0,43200.0,7.0,Ho Chi Minh City
2024-05-27,34.5,27.1,30.1,1.4,10.4,80,91,100.0,40386.72,7.0,Ho Chi Minh City
2024-05-28,32.7,25.2,28.6,28.1,10.5,84,100,100.0,26511.58,7.0,Ho Chi Minh City
2024-05-29,33.8,26.7,28.9,20.8,16.3,83,82,100.0,37636.12,7.0,Ho Chi Minh City
2024-05-30,31.4,26.2,28.2,12.5,17.2,87,100,100.0,23116.99,7.0,Ho Chi Minh City
2024-05-31,32.0,25.9,27.7,15.2,19.4,86,100,100.0,24900.0,7.0,Ho Chi Minh City
2024-06-01,33.3,25.8,28.5,3.5,15.3,83,97,100.0,43022.65,7.0,Ho Chi Minh City
2024-06-02,33.7,25.7,29.4,0.4,12.3,80,100,0.0,43200.0,7.0,Ho Chi Minh City
2024-06-03,34.6,26.4,29.8,0.8,17.8,77,98,100.0,40094.5,7.0,Ho Chi Minh City
2024-06-04,34.6,26.4,30.3,0.0,10.2,76,97,0.0,42551.69,7.0,Ho Chi Minh City
2024-06-05,34.0,27.4,29.6,5.6,13.0,80,97,100.0,33413.42,7.0,Ho Chi Minh City
2024-06-06,34.2,27.0,30.0,0.1,9.9,77,99,0.0,42444.63,7.0,Ho Chi Minh City
2024-06-07,33.3,26.9,29.1,1.7,9.3,79,100,100.0,26198.32,7.0,Ho Chi Minh City
2024-06-08,34.1,26.0,28.9,12.7,12.6,79,98,100.0,37421.6,7.0,Ho Chi Minh City
2024-06-09,30.9,26.1,27.6,10.3,22.9,84,100,100.0,15180.19,7.0,Ho Chi Minh City
2024-06-10,31.0,25.6,27.2,10.2,18.7,84,99,100.0,15845.79,7.0,Ho Chi Minh City
2024-06-11,33.3,25.1,28.6,0.5,18.4,78,70,0.0,43200.0,7.0,Ho Chi Minh City
2024-06-12,33.6,25.5,28.9,2.3,18.5,78,77,100.0,41251.08,7.0,Ho Chi Minh City
2024-06-13,34.5,26.0,29.4,2.0,17.9,78,83,100.0,41585.22,7.0,Ho Chi Minh City
2024-06-14,33.8,26.4,29.0,10.7,19.2,81,91,100.0,30544.86,7.0,Ho Chi Minh City
2024-06-15,33.8,25.8,28.5,5.3,15.2,83,80,100.0,41534.76,7.0,Ho Chi Minh City
2024-06-16,33.2,26.1,28.6,0.2,16.2,78,96,0.0,38233.48,7.0,Ho Chi Minh City
2024-06-17,33.7,25.4,28.0,6.4,22.6,82,64,100.0,30728.69,7.0,Ho Chi Minh City
2024-06-18,34.0,25.4,28.6,8.5,16.6,81,58,100.0,43200.0,7.0,Ho Chi Minh City
2024-06-19,33.4,25.5,28.6,6.8,24.6,81,100,100.0,31962.25,7.0,Ho Chi Minh City
2024-06-20,31.8,26.0,27.4,31.0,18.1,87,100,100.0,8761.56,7.0,Ho Chi Minh City
2024-06-21,31.8,25.3,27.1,17.8,14.3,87,100,100.0,20875.74,7.0,Ho Chi Minh City
2024-06-22,28.6,25.1,26.4,32.5,20.6,89,100,100.0,13451.68,7.0,Ho Chi Minh City
2024-06-23,30.1,24.5,26.4,16.3,22.4,88,100,100.0,19998.8,7.0,Ho Chi Minh City
2024-06-24,30.6,24.4,26.7,16.3,20.9,87,100,100.0,26170.13,7.0,Ho Chi Minh City
2024-06-25,31.3,25.0,27.7,2.5,13.7,83,98,100.0,35711.6,7.0,Ho Chi Minh City
2024-06-26,32.6,24.7,28.2,1.3,11.6,79,98,100.0,36083.83,7.0,Ho Chi Minh City
2024-06-27,31.2,25.3,27.2,19.8,9.8,86,98,100.0,30177.64,7.0,Ho Chi Minh City
2024-06-28,31.3,24.9,27.5,9.3,17.3,86,89,100.0,41565.21,7.0,Ho Chi Minh City
2024-06-29,31.5,25.7,28.3,2.2,20.9,84,76,100.0,43200.0,7.0,Ho Chi Minh City
2024-06-30,32.7,25.5,28.0,4.8,11.7,83,88,100.0,38384.94,7.0,Ho Chi Minh City
2024-07-01,31.2,24.7,27.9,1.7,16.9,84,65,100.0,43200.0,7.0,Ho Chi Minh City
2024-07-02,32.3,25.1,27.3,17.1,12.5,86,83,100.0,29721.08,7.0,Ho Chi Minh City
2024-07-03,31.1,24.9,27.1,16.1,15.5,87,99,100.0,20210.88,7.0,Ho Chi Minh City
2024-07-04,29.7,24.0,26.2,19.7,12.5,89,99,100.0,14532.25,7.0,Ho Chi Minh City
2024-07-05,32.2,24.1,27.1,6.0,18.5,85,72,100.0,36000.0,7.0,Ho Chi Minh City
2024-07-06,32.3,24.2,27.8,7.3,15.2,82,82,100.0,41705.58,7.0,Ho Chi Minh City
2024-07-07,30.7,25.2,27.5,5.3,16.6,86,92,100.0,37355.47,7.0,Ho Chi Minh City
2024-07-08,31.3,25.2,27.6,2.1,15.6,86,99,100.0,35983.89,7.0,Ho Chi Minh City
2024-07-09,31.6,24.8,27.5,18.7,14.2,84,98,100.0,39600.0,7.0,Ho Chi Minh City
2024-07-10,31.6,24.7,27.2,2.1,18.9,85,90,100.0,39600.0,7.0,Ho Chi Minh City
2024-07-11,30.2,24.6,26.4,15.9,18.7,89,97,100.0,28373.29,7.0,Ho Chi Minh City
2024-07-12,30.4,24.6,26.5,12.8,20.6,88,100,100.0,20678.65,7.0,Ho Chi Minh City
2024-07-13,30.2,24.9,26.6,21.9,20.9,87,100,100.0,22440.81,7.0,Ho Chi Minh City
2024-07-14,30.9,25.2,26.7,19.5,27.0,86,100,100.0,28347.17,7.0,Ho Chi Minh City
2024-07-15,30.9,24.9,26.6,19.1,20.4,87,100,100.0,22089.37,7.0,Ho Chi Minh City
2024-07-16,30.5,24.5,26.3,15.4,18.9,89,98,100.0,25704.14,7.0,Ho Chi Minh City
2024-07-17,29.3,24.6,26.0,14.7,24.4,90,97,100.0,15940.74,7.0,Ho Chi Minh City
2024-07-18,31.0,24.5,26.6,17.7,21.8,89,100,100.0,22235.17,7.0,Ho Chi Minh City
2024-07-19,29.2,24.3,26.2,17.0,20.3,89,100,100.0,2989.32,7.0,Ho Chi Minh City
2024-07-20,28.9,24.3,26.0,17.1,15.2,90,100,100.0,4107.79,7.0,Ho Chi Minh City
2024-07-21,31.1,24.6,26.8,16.1,22.2,87,100,100.0,24455.39,7.0,Ho Chi Minh City
2024-07-22,31.3,25.0,27.0,14.3,23.1,88,99,100.0,22394.84,7.0,Ho Chi Minh City
2024-07-23,30.9,25.2,27.6,5.5,18.8,84,96,100.0,24013.98,7.0,Ho Chi Minh City
2024-07-24,31.6,25.3,28.0,7.0,20.3,82,89,100.0,32285.23,7.0,Ho Chi Minh City
2024-07-25,31.6,25.2,27.3,20.9,20.6,86,91,100.0,29743.62,7.0,Ho Chi Minh City
2024-07-26,29.3,24.6,27.0,5.8,20.6,88,98,100.0,18888.7,7.0,Ho Chi Minh City
2024-07-27,29.3,24.7,26.4,26.3,25.2,90,100,100.0,16998.81,7.0,Ho Chi Minh City
2024-07-28,29.5,24.9,26.8,2.1,14.8,87,100,100.0,17678.62,7.0,Ho Chi Minh City
2024-07-29,31.2,24.4,27.2,7.7,16.1,86,100,100.0,33948.08,7.0,Ho Chi Minh City
2024-07-30,32.1,24.4,27.4,9.7,13.6,87,99,100.0,34075.17,7.0,Ho Chi Minh City
2024-07-31,32.3,24.7,27.8,3.3,18.0,84,90,100.0,37679.0,7.0,Ho Chi Minh City
2024-08-01,32.1,25.4,27.8,23.1,19.9,85,91,100.0,36304.52,7.0,Ho Chi Minh City
2024-08-02,32.0,25.0,27.6,24.3,15.8,84,98,100.0,36000.0,7.0,Ho Chi Minh City
2024-08-03,31.3,24.5,27.3,8.4,11.3,86,94,100.0,39092.42,7.0,Ho Chi Minh City
2024-08-04,31.0,24.5,26.6,8.6,12.3,88,81,100.0,34905.06,7.0,Ho Chi Minh City
2024-08-05,31.2,23.8,26.3,27.2,16.8,89,78,100.0,32385.21,7.0,Ho Chi Minh City
2024-08-06,31.6,24.3,26.8,14.9,13.8,88,82,100.0,35635.2,7.0,Ho Chi Minh City
2024-08-07,30.6,24.4,27.0,14.6,15.1,87,83,100.0,39600.0,7.0,Ho Chi Minh City
2024-08-08,32.4,24.4,28.1,1.1,14.7,83,68,100.0,43200.0,7.0,Ho Chi Minh City
2024-08-09,32.3,25.5,28.4,3.0,13.3,82,62,100.0,43200.0,7.0,Ho Chi Minh City
2024-08-10,32.9,25.2,28.6,1.0,14.2,82,36,100.0,43200.0,7.0,Ho Chi Minh City
2024-08-11,32.9,25.5,28.6,4.6,18.2,83,53,100.0,41771.31,7.0,Ho Chi Minh City
2024-08-12,31.8,25.3,27.7,12.3,24.2,85,87,100.0,40769.93,7.0,Ho Chi Minh City
2024-08-13,32.7,24.4,28.1,0.2,17.1,82,46,0.0,43200.0,7.0,Ho Chi Minh City
2024-08-14,32.9,25.4,28.5,0.7,14.0,84,52,100.0,41833.1,7.0,Ho Chi Minh City
2024-08-15,32.5,25.1,28.3,13.1,12.0,85,55,100.0,43200.0,7.0,Ho Chi Minh City
2024-08-16,32.5,25.3,28.1,2.7,13.4,85,87,100.0,41971.27,7.0,Ho Chi Minh City
2024-08-17,32.4,25.3,27.8,4.1,13.2,85,84,100.0,39232.74,7.0,Ho Chi Minh City
2024-08-18,33.2,24.8,28.6,0.2,12.4,80,74,0.0,43200.0,7.0,Ho Chi Minh City
2024-08-19,33.6,25.4,29.1,0.1,12.2,78,91,0.0,43200.0,7.0,Ho Chi Minh City
2024-08-20,32.5,25.3,28.5,1.9,11.2,81,93,100.0,43200.0,7.0,Ho Chi Minh City
2024-08-21,33.2,24.9,28.2,4.8,13.6,82,90,100.0,43200.0,7.0,Ho Chi Minh City
2024-08-22,32.8,24.9,28.2,2.6,13.7,82,100,100.0,40653.08,7.0,Ho Chi Minh City
2024-08-23,31.7,24.8,27.8,1.4,15.2,83,98,100.0,35493.3,7.0,Ho Chi Minh City
2024-08-24,32.1,24.8,27.3,7.1,14.7,84,90,100.0,41105.74,7.0,Ho Chi Minh City
2024-08-25,31.8,23.8,26.8,13.0,14.4,85,91,100.0,35037.75,7.0,Ho Chi Minh City
2024-08-26,31.9,24.4,26.9,28.1,16.1,86,94,100.0,30644.25,7.0,Ho Chi Minh City
2024-08-27,30.6,24.7,26.8,5.8,21.4,89,92,100.0,25163.98,7.0,Ho Chi Minh City
2024-08-28,30.9,24.9,27.0,15.0,22.5,87,95,100.0,35560.27,7.0,Ho Chi Minh City
2024-08-29,30.0,23.9,26.9,7.9,22.9,85,94,100.0,29892.48,7.0,Ho Chi Minh City
2024-08-30,31.1,24.9,26.9,14.3,22.6,85,99,100.0,24530.37,7.0,Ho Chi Minh City
2024-08-31,30.0,24.6,26.7,18.2,18.2,87,97,100.0,24415.98,7.0,Ho Chi Minh City
2024-09-01,29.2,24.5,26.3,25.2,9.9,89,90,100.0,25198.11,7.0,Ho Chi Minh City
2024-09-02,28.4,24.1,26.1,14.8,20.5,89,96,100.0,31090.49,7.0,Ho Chi Minh City
2024-09-03,29.9,24.5,26.5,10.9,25.7,88,98,100.0,27451.37,7.0,Ho Chi Minh City
2024-09-04,30.6,24.9,27.1,3.7,22.6,86,100,100.0,23884.19,7.0,Ho Chi Minh City
2024-09-05,31.7,25.2,27.4,12.1,22.9,86,90,100.0,26039.34,7.0,Ho Chi Minh City
2024-09-06,30.6,25.7,27.1,5.7,28.4,86,100,100.0,24687.42,7.0,Ho Chi Minh City
2024-09-07,31.7,25.3,27.5,16.7,24.8,85,100,100.0,27416.98,7.0,Ho Chi Minh City
2024-09-08,31.5,25.3,27.7,18.1,18.7,85,98,100.0,33509.17,7.0,Ho Chi Minh City
2024-09-09,32.1,25.1,28.1,6.5,17.3,82,97,100.0,36000.0,7.0,Ho Chi Minh City
2024-09-10,32.5,25.3,27.5,7.5,17.6,86,100,100.0,28544.43,7.0,Ho Chi Minh City
2024-09-11,31.4,24.9,27.2,10.1,13.5,88,100,100.0,26300.21,7.0,Ho Chi Minh City
2024-09-12,31.7,24.8,27.1,12.4,13.4,88,97,100.0,29517.34,7.0,Ho Chi Minh City
2024-09-13,31.7,25.1,27.0,27.0,19.3,88,99,100.0,30558.93,7.0,Ho Chi Minh City
2024-09-14,29.6,25.0,26.2,21.5,18.4,90,100,100.0,9214.1,7.0,Ho Chi Minh City
2024-09-15,29.8,25.0,26.6,13.4,16.3,89,100,100.0,22122.38,7.0,Ho Chi Minh City
2024-09-16,31.3,24.8,27.0,23.8,17.9,86,99,100.0,30611.22,7.0,Ho Chi Minh City
2024-09-17,29.0,24.9,26.1,12.4,19.5,89,100,100.0,12751.96,7.0,Ho Chi Minh City
2024-09-18,29.4,23.8,25.8,52.6,18.1,91,100,100.0,4726.14,7.0,Ho Chi Minh City
2024-09-19,29.6,24.3,26.3,10.6,20.4,89,99,100.0,14969.91,7.0,Ho Chi Minh City
2024-09-20,30.0,25.1,26.8,5.5,22.8,87,93,100.0,18930.68,7.0,Ho Chi Minh City
2024-09-21,28.3,24.9,26.0,21.7,20.1,90,100,100.0,7053.36,7.0,Ho Chi Minh City
2024-09-22,29.3,24.5,26.2,12.3,17.0,90,100,100.0,4743.04,7.0,Ho Chi Minh City
2024-09-23,31.2,24.7,26.7,26.1,14.0,88,100,100.0,27556.13,7.0,Ho Chi Minh City
2024-09-24,31.6,24.7,27.4,3.9,9.0,86,99,100.0,33720.72,7.0,Ho Chi Minh City
2024-09-25,30.8,23.9,27.1,4.7,10.9,87,73,100.0,38642.81,7.0,Ho Chi Minh City
2024-09-26,31.4,23.6,26.7,8.3,15.8,87,89,100.0,33835.97,7.0,Ho Chi Minh City
2024-09-27,30.8,24.5,27.1,5.6,20.4,86,74,100.0,38229.62,7.0,Ho Chi Minh City
2024-09-28,32.1,25.0,28.2,1.3,12.0,82,55,100.0,42083.16,7.0,Ho Chi Minh City
2024-09-29,32.3,25.4,28.1,8.7,9.8,84,96,100.0,32400.0,7.0,Ho Chi Minh City
2024-09-30,32.7,25.3,27.9,13.1,11.9,86,96,100.0,34523.59,7.0,Ho Chi Minh City
2024-10-01,32.4,25.4,27.9,8.1,12.2,86,91,100.0,40968.77,7.0,Ho Chi Minh City
2024-10-02,32.2,25.0,27.6,10.6,14.9,88,99,100.0,35547.34,7.0,Ho Chi Minh City
2024-10-03,30.7,24.9,26.8,9.8,15.5,89,98,100.0,32400.0,7.0,Ho Chi Minh City
2024-10-04,31.1,24.1,26.8,5.6,12.5,87,82,100.0,32833.07,7.0,Ho Chi Minh City
2024-10-05,31.8,23.9,27.2,4.7,11.5,85,58,100.0,36000.0,7.0,Ho Chi Minh City
2024-10-06,30.3,24.3,26.7,24.2,11.6,85,96,100.0,33137.79,7.0,Ho Chi Minh City
2024-10-07,31.2,23.8,26.4,23.4,10.6,88,97,100.0,34841.9,7.0,Ho Chi Minh City
2024-10-08,30.5,24.3,26.4,19.3,12.1,87,91,100.0,30178.93,7.0,Ho Chi Minh City
2024-10-09,30.6,24.3,26.6,15.2,13.3,88,91,100.0,31082.04,7.0,Ho Chi Minh City
2024-10-10,31.7,24.7,27.0,12.3,15.8,86,90,100.0,32400.0,7.0,Ho Chi Minh City
2024-10-11,30.9,24.4,27.1,1.6,12.9,88,97,100.0,30636.35,7.0,Ho Chi Minh City
2024-10-12,31.1,24.9,26.7,7.6,12.5,90,85,100.0,29398.27,7.0,Ho Chi Minh City
2024-10-13,32.3,24.4,27.4,14.0,11.9,86,70,100.0,36000.0,7.0,Ho Chi Minh City
2024-10-14,32.1,24.0,27.3,9.8,11.5,86,90,100.0,37644.52,7.0,Ho Chi Minh City
2024-10-15,31.0,24.6,26.7,29.1,13.7,88,99,100.0,24088.99,7.0,Ho Chi Minh City
2024-10-16,30.3,24.8,26.5,7.3,14.3,87,97,100.0,23782.42,7.0,Ho Chi Minh City
2024-10-17,30.5,24.8,26.6,19.6,21.6,87,93,100.0,29830.88,7.0,Ho Chi Minh City
2024-10-18,28.9,23.9,25.9,2.9,13.7,90,92,100.0,25754.05,7.0,Ho Chi Minh City
2024-10-19,29.6,24.1,26.1,8.4,12.2,90,94,100.0,27116.65,7.0,Ho Chi Minh City
2024-10-20,30.6,24.0,26.2,6.8,16.8,88,72,100.0,32452.19,7.0,Ho Chi Minh City
2024-10-21,31.1,23.7,26.4,16.1,17.3,87,86,100.0,36884.15,7.0,Ho Chi Minh City
2024-10-22,30.6,23.4,26.1,10.8,15.5,87,94,100.0,20716.5,7.0,Ho Chi Minh City
2024-10-23,29.3,24.4,26.3,10.0,11.7,88,98,100.0,17159.83,7.0,Ho Chi Minh City
2024-10-24,31.7,24.0,27.5,0.6,14.3,82,74,100.0,36034.03,7.0,Ho Chi Minh City
2024-10-25,31.9,23.1,27.2,1.0,16.5,80,86,100.0,39600.0,7.0,Ho Chi Minh City
2024-10-26,32.5,24.3,27.9,0.1,20.7,79,99,0.0,39295.42,7.0,Ho Chi Minh City
2024-10-27,26.9,24.5,25.6,7.3,12.4,88,100,100.0,3416.66,7.0,Ho Chi Minh City
2024-10-28,26.9,23.6,24.8,41.9,12.9,92,100,100.0,4092.52,7.0,Ho Chi Minh City
2024-10-29,29.2,23.7,25.6,9.2,16.2,89,92,100.0,16190.39,7.0,Ho Chi Minh City
2024-10-30,31.3,23.4,26.4,4.7,14.3,87,68,100.0,38225.83,7.0,Ho Chi Minh City
2024-10-31,31.5,23.4,26.9,0.2,14.3,85,94,0.0,39600.0,7.0,Ho Chi Minh City
2024-11-01,31.8,24.2,27.1,10.5,11.1,85,99,100.0,36000.0,7.0,Ho Chi Minh City
2024-11-02,30.3,23.9,26.6,3.8,14.4,85,93,100.0,30603.15,7.0,Ho Chi Minh City
2024-11-03,31.6,23.2,26.7,1.8,11.4,84,69,100.0,39600.0,7.0,Ho Chi Minh City
2024-11-04,30.3,23.5,26.3,14.3,15.2,88,89,100.0,27368.92,7.0,Ho Chi Minh City
2024-11-05,30.9,23.1,26.3,1.2,13.6,86,91,100.0,32400.0,7.0,Ho Chi Minh City
2024-11-06,30.9,24.3,26.5,8.8,14.2,88,81,100.0,38851.08,7.0,Ho Chi Minh City
2024-11-07,31.0,23.4,26.7,5.3,8.8,85,62,100.0,37825.39,7.0,Ho Chi Minh City
2024-11-08,31.4,23.5,26.7,3.8,10.5,84,90,100.0,32400.0,7.0,Ho Chi Minh City
2024-11-09,31.4,24.1,26.7,7.7,8.3,84,95,100.0,36000.0,7.0,Ho Chi Minh City
2024-11-10,31.9,23.8,27.4,0.6,12.4,83,59,100.0,39600.0,7.0,Ho Chi Minh City
2024-11-11,31.8,23.7,27.6,0.2,13.3,81,52,0.0,39600.0,7.0,Ho Chi Minh City
2024-11-12,30.7,23.8,27.2,1.6,10.0,85,84,100.0,39600.0,7.0,Ho Chi Minh City
2024-11-13,31.6,24.3,27.2,2.8,8.1,86,49,100.0,39600.0,7.0,Ho Chi Minh City
2024-11-14,32.3,24.9,28.3,0.0,10.7,78,49,0.0,39637.52,7.0,Ho Chi Minh City
2024-11-15,32.0,24.9,28.1,1.0,9.4,80,87,100.0,39639.93,7.0,Ho Chi Minh City
2024-11-16,34.1,24.3,28.8,0.0,11.0,72,61,0.0,39641.84,7.0,Ho Chi Minh City
2024-11-17,33.7,24.5,28.7,0.1,10.9,73,60,0.0,39643.23,7.0,Ho Chi Minh City
2024-11-18,34.2,23.0,28.9,0.0,8.5,70,31,0.0,39644.13,7.0,Ho Chi Minh City
2024-11-19,33.8,24.5,28.9,0.9,8.9,71,69,100.0,39600.0,7.0,Ho Chi Minh City
2024-11-20,35.2,24.3,28.2,1.4,13.0,75,92,100.0,38331.42,7.0,Ho Chi Minh City
2024-11-21,33.0,24.1,27.7,5.9,8.7,81,75,100.0,36623.14,7.0,Ho Chi Minh City
2024-11-22,33.3,24.0,28.2,0.5,8.9,78,63,0.0,39600.0,7.0,Ho Chi Minh City
2024-11-23,33.8,23.7,28.2,0.3,10.0,78,100,0.0,36000.0,7.0,Ho Chi Minh City
2024-11-24,33.2,24.8,27.9,3.8,13.8,81,99,100.0,39600.0,7.0,Ho Chi Minh City
2024-11-25,34.2,24.1,28.9,0.1,10.8,72,88,0.0,36477.96,7.0,Ho Chi Minh City
2024-11-26,34.8,24.8,29.7,0.0,8.9,67,100,0.0,39600.0,7.0,Ho Chi Minh City
2024-11-27,34.5,24.1,29.1,0.9,11.1,65,85,100.0,35452.76,7.0,Ho Chi Minh City
2024-11-28,33.7,25.0,28.8,0.7,16.5,61,87,100.0,37636.33,7.0,Ho Chi Minh City
2024-11-29,30.8,24.1,27.0,0.0,15.7,63,100,0.0,16797.26,7.0,Ho Chi Minh City
2024-11-30,33.5,23.0,27.8,0.0,9.4,59,95,0.0,32400.0,7.0,Ho Chi Minh City
2024-12-01,33.4,25.1,28.5,0.3,11.1,69,80,0.0,39600.0,7.0,Ho Chi Minh City
2024-12-02,34.2,25.8,28.7,0.7,8.2,73,100,100.0,21673.94,7.0,Ho Chi Minh City
2024-12-03,28.4,25.4,26.6,4.5,5.0,87,100,100.0,0.0,7.0,Ho Chi Minh City
2024-12-04,31.4,23.1,26.7,2.0,8.1,85,97,100.0,32308.75,7.0,Ho Chi Minh City
2024-12-05,29.6,23.6,26.4,1.2,12.5,86,100,100.0,15679.6,7.0,Ho Chi Minh City
2024-12-06,31.5,23.5,27.0,4.2,10.0,86,77,100.0,38165.32,7.0,Ho Chi Minh City
2024-12-07,29.7,23.6,26.2,4.4,7.3,91,82,100.0,21714.15,7.0,Ho Chi Minh City
2024-12-08,32.1,23.7,27.6,0.0,10.3,78,98,0.0,39378.42,7.0,Ho Chi Minh City
2024-12-09,32.0,24.5,27.6,0.0,11.6,71,98,0.0,31987.08,7.0,Ho Chi Minh City
2024-12-10,31.4,23.8,26.7,0.9,13.9,75,100,100.0,20513.69,7.0,Ho Chi Minh City
2024-12-11,30.5,23.2,25.9,13.8,11.7,86,100,100.0,21536.03,7.0,Ho Chi Minh City
2024-12-12,30.0,23.8,26.1,14.6,13.6,91,100,100.0,24496.44,7.0,Ho Chi Minh City
2024-12-13,29.7,24.2,26.3,21.0,15.3,89,100,100.0,18593.68,7.0,Ho Chi Minh City
2024-12-14,27.0,23.8,25.3,9.8,9.5,93,100,100.0,0.0,7.0,Ho Chi Minh City
2024-12-15,28.8,23.8,25.8,9.2,7.7,89,98,100.0,26020.89,7.0,Ho Chi Minh City
2024-12-16,28.4,22.8,25.3,0.0,10.6,79,100,0.0,18006.15,7.0,Ho Chi Minh City
2024-12-17,29.1,21.6,25.3,0.0,9.1,79,58,0.0,32386.88,7.0,Ho Chi Minh City
2024-12-18,30.8,21.4,25.9,0.1,9.8,79,39,0.0,39662.23,7.0,Ho Chi Minh City
2024-12-19,30.5,22.3,26.1,0.1,11.9,78,82,0.0,39620.18,7.0,Ho Chi Minh City
2024-12-20,30.3,20.8,25.4,0.0,7.0,76,89,0.0,39222.92,7.0,Ho Chi Minh City
2024-12-21,29.4,19.5,24.7,0.0,8.2,76,100,0.0,31371.87,7.0,Ho Chi Minh City
2024-12-22,27.8,19.6,24.0,0.0,9.4,72,96,0.0,17519.96,7.0,Ho Chi Minh City
2024-12-23,31.2,19.6,25.1,0.0,12.8,72,76,0.0,31383.68,7.0,Ho Chi Minh City
2024-12-24,30.5,23.6,26.8,0.0,17.8,64,84,0.0,16439.45,7.0,Ho Chi Minh City
2024-12-25,32.4,23.6,27.7,0.0,18.7,60,86,0.0,35326.66,7.0,Ho Chi Minh City
2024-12-26,31.5,23.9,27.6,1.0,14.6,72,82,100.0,38546.16,7.0,Ho Chi Minh City
2024-12-27,32.9,24.3,26.6,17.3,11.4,85,96,100.0,26278.62,7.0,Ho Chi Minh City
2024-12-28,31.0,23.8,25.9,8.8,10.5,89,89,100.0,28739.61,7.0,Ho Chi Minh City
2024-12-29,30.4,21.9,25.8,0.0,12.3,78,58,0.0,39944.39,7.0,Ho Chi Minh City
2024-12-30,30.4,20.5,25.4,0.0,7.9,76,73,0.0,39643.99,7.0,Ho Chi Minh City
2024-12-31,30.4,21.8,26.0,0.0,13.4,78,91,0.0,23593.63,7.0,Ho Chi Minh City
2025-01-01,28.6,22.3,25.3,0.0,9.4,77,98,0.0,17585.81,7.0,Ho Chi Minh City
2025-01-02,30.7,22.4,26.0,0.3,8.6,81,74,0.0,27948.74,7.0,Ho Chi Minh City
2025-01-03,30.6,23.4,26.6,0.8,8.3,79,90,100.0,26371.72,7.0,Ho Chi Minh City
2025-01-04,31.7,22.3,26.9,0.2,12.0,72,74,0.0,40392.35,7.0,Ho Chi Minh City
2025-01-05,33.1,22.6,27.1,0.0,10.2,71,52,0.0,33983.02,7.0,Ho Chi Minh City
2025-01-06,32.4,21.9,27.0,0.0,10.1,68,49,0.0,37428.17,7.0,Ho Chi Minh City
2025-01-07,32.6,21.6,27.0,0.0,11.4,72,37,0.0,40356.36,7.0,Ho Chi Minh City
2025-01-08,33.1,22.6,27.4,0.0,11.8,69,55,0.0,40847.94,7.0,Ho Chi Minh City
2025-01-09,32.6,22.1,27.2,0.0,9.5,65,100,0.0,36909.44,7.0,Ho Chi Minh City
2025-01-10,33.6,23.9,28.1,0.0,13.1,58,95,0.0,33638.37,7.0,Ho Chi Minh City
2025-01-11,33.0,22.3,27.1,0.0,14.5,51,94,0.0,37299.92,7.0,Ho Chi Minh City
2025-01-12,31.8,21.3,26.3,0.0,12.7,52,72,0.0,41132.7,7.0,Ho Chi Minh City
2025-01-13,31.0,19.5,25.4,0.0,9.9,53,61,0.0,38196.02,7.0,Ho Chi Minh City
2025-01-14,34.0,22.0,26.4,9.5,13.7,70,82,100.0,34216.17,7.0,Ho Chi Minh City
2025-01-15,31.1,23.3,26.5,5.3,8.9,84,84,100.0,36849.5,7.0,Ho Chi Minh City
2025-01-16,31.2,23.3,26.8,0.7,15.3,74,67,100.0,40208.0,7.0,Ho Chi Minh City
2025-01-17,30.4,20.8,25.3,0.0,11.4,69,92,0.0,39684.65,7.0,Ho Chi Minh City
2025-01-18,31.0,20.4,25.6,0.0,9.7,72,42,0.0,40927.64,7.0,Ho Chi Minh City
2025-01-19,31.8,21.7,26.4,0.0,10.4,77,54,0.0,40956.96,7.0,Ho Chi Minh City
2025-01-20,31.8,21.8,26.3,0.0,13.2,72,80,0.0,39625.88,7.0,Ho Chi Minh City
2025-01-21,32.8,21.1,26.5,0.0,10.0,66,78,0.0,40261.62,7.0,Ho Chi Minh City
2025-01-22,34.0,21.3,26.5,0.0,16.9,66,93,0.0,37831.46,7.0,Ho Chi Minh City
2025-01-23,34.3,22.8,27.7,0.0,10.9,66,99,0.0,39000.93,7.0,Ho Chi Minh City
2025-01-24,34.9,23.1,27.8,0.3,12.6,67,95,0.0,39592.29,7.0,Ho Chi Minh City
2025-01-25,34.3,23.6,27.7,0.0,13.9,66,79,0.0,39054.38,7.0,Ho Chi Minh City
2025-01-26,34.0,23.8,27.9,0.4,15.0,65,51,0.0,40881.83,7.0,Ho Chi Minh City
2025-01-27,32.6,21.6,26.8,0.0,12.1,61,71,0.0,38729.29,7.0,Ho Chi Minh City
2025-01-28,32.9,21.4,26.5,0.0,11.4,61,72,0.0,40920.24,7.0,Ho Chi Minh City
